Store,Date,Weekly_Sales
12,2011-04-08,15359.416153846154
12,2011-04-15,14572.820147058825
12,2011-04-22,15164.469701492537
12,2011-04-29,14419.798550724638
12,2011-05-06,15241.111641791045
12,2011-05-13,14368.139705882353
12,2011-05-20,13793.059552238807
12,2011-05-27,14393.022537313433
12,2011-06-03,14482.517611940299
12,2011-06-10,14879.670895522388
12,2011-06-17,14947.044393939395
12,2011-06-24,15342.811538461538
12,2011-07-01,14575.656666666666
12,2011-07-08,14085.334029850746
12,2011-07-15,13764.735
12,2011-07-22,13764.65552238806
12,2011-07-29,13096.280441176472
12,2011-08-05,14980.492727272727
12,2011-08-12,13853.821449275361
12,2011-08-19,14217.900588235294
12,2011-08-26,15187.96223880597
12,2011-09-02,15471.344852941176
12,2011-09-09,13571.331911764704
12,2011-09-16,13077.7975
12,2011-09-23,13010.339402985075
12,2011-09-30,12556.54275362319
12,2011-10-07,13988.89205882353
12,2011-10-14,13641.17661764706
12,2011-10-21,13803.008529411763
12,2011-10-28,14572.446764705883
12,2011-11-04,15700.668507462688
12,2011-11-11,16344.649701492537
12,2011-11-18,14274.137352941176
12,2011-11-25,22741.720285714284
12,2011-12-02,15305.472857142859
12,2011-12-09,16994.949285714287
12,2011-12-16,18477.20257142857
12,2011-12-23,23443.65260869565
12,2011-12-30,16110.696666666667
12,2012-01-06,13909.171323529412
12,2012-01-13,12543.012463768117
12,2012-01-20,12404.675942028985
12,2012-01-27,13061.818970588234
12,2012-02-03,15125.256428571427
12,2012-02-10,17381.606521739133
12,2012-02-17,17714.983571428573
12,2012-02-24,16353.451764705882
12,2012-03-02,16877.014117647057
12,2012-03-09,16133.457536231885
12,2012-03-16,15775.340869565218
12,2012-03-23,15151.012608695652
12,2012-03-30,14860.611884057971
12,2012-04-06,16599.495735294116
12,2012-04-13,15483.017
12,2012-04-20,14586.767536231884
12,2012-04-27,14554.38231884058
12,2012-05-04,15557.009999999998
12,2012-05-11,15101.38
12,2012-05-18,14789.652898550723
12,2012-05-25,14581.091323529412
12,2012-06-01,14646.943283582088
12,2012-06-08,15973.992205882352
12,2012-06-15,14993.463382352942
12,2012-06-22,14019.80357142857
12,2012-06-29,13668.474492753623
12,2012-07-06,14924.98205882353
12,2012-07-13,13718.753571428571
12,2012-07-20,13846.328529411765
12,2012-07-27,13686.088358208954
12,2012-08-03,13893.727971014492
12,2012-08-10,14919.54393939394
12,2012-08-17,14565.262608695652
12,2012-08-24,15413.255735294118
12,2012-08-31,15616.816029411764
12,2012-09-07,14255.91104477612
12,2012-09-14,13222.274179104477
12,2012-09-21,13569.637794117647
12,2012-09-28,13140.532388059702
12,2012-10-05,14624.267462686566
12,2012-10-12,13549.528550724637
12,2012-10-19,14342.469104477612
12,2012-10-26,14333.788235294118
13,2010-02-05,26229.607066666667
13,2010-02-12,26722.808684210526
13,2010-02-19,26270.328533333333
13,2010-02-26,24565.544864864867
13,2010-03-05,26215.951756756756
13,2010-03-12,24542.492533333334
13,2010-03-19,25402.63364864865
13,2010-03-26,25433.72945945946
13,2010-04-02,28566.428533333336
13,2010-04-09,25652.990945945945
13,2010-04-16,24590.005945945944
13,2010-04-23,25801.767162162163
13,2010-04-30,23810.978266666665
13,2010-05-07,27101.06027027027
13,2010-05-14,25894.156712328768
13,2010-05-21,25049.427027027024
13,2010-05-28,25369.714324324326
13,2010-06-04,27708.290684931508
13,2010-06-11,27538.93189189189
13,2010-06-18,27444.319315068493
13,2010-06-25,26990.962328767124
13,2010-07-02,28032.14875
13,2010-07-09,25983.943055555555
13,2010-07-16,26111.230405405408
13,2010-07-23,26490.98888888889
13,2010-07-30,24902.56479452055
13,2010-08-06,26974.266438356164
13,2010-08-13,26077.674305555556
13,2010-08-20,27361.611369863014
13,2010-08-27,26140.798219178083
13,2010-09-03,25835.845675675675
13,2010-09-10,24275.944383561644
13,2010-09-17,24192.96945945946
13,2010-09-24,23365.138219178083
13,2010-10-01,24186.08876712329
13,2010-10-08,25296.271216216217
13,2010-10-15,25362.069315068493
13,2010-10-22,24615.74780821918
13,2010-10-29,26220.76486111111
13,2010-11-05,25067.13054054054
13,2010-11-12,26574.85794520548
13,2010-11-19,26741.58208333333
13,2010-11-26,37895.89109589041
13,2010-12-03,28153.7822972973
13,2010-12-10,33263.085810810815
13,2010-12-17,37454.68662162162
13,2010-12-24,48593.28648648649
13,2010-12-31,22949.205479452055
13,2011-01-07,23897.86835616438
13,2011-01-14,22734.00418918919
13,2011-01-21,24249.005068493152
13,2011-01-28,22378.94684931507
13,2011-02-04,25317.624383561644
13,2011-02-11,26276.20135135135
13,2011-02-18,27444.939589041096
13,2011-02-25,25094.985616438356
13,2011-03-04,25607.576756756756
13,2011-03-11,24699.101066666666
13,2011-03-18,25728.385833333334
13,2011-03-25,24760.896301369863
13,2011-04-01,25537.515616438355
13,2011-04-08,26214.792222222222
13,2011-04-15,26364.784324324326
13,2011-04-22,29100.223835616438
13,2011-04-29,25615.98810810811
13,2011-05-06,26842.97837837838
13,2011-05-13,26470.58864864865
13,2011-05-20,25846.160416666666
13,2011-05-27,25566.711369863013
13,2011-06-03,26514.984520547947
13,2011-06-10,27367.35589041096
13,2011-06-17,28581.280684931506
13,2011-06-24,27150.85243243243
13,2011-07-01,28444.940833333334
13,2011-07-08,27694.51205479452
13,2011-07-15,27560.750845070423
13,2011-07-22,27987.174084507045
13,2011-07-29,25764.187534246576
13,2011-08-05,28441.531506849315
13,2011-08-12,26990.977808219177
13,2011-08-19,28247.85108108108
13,2011-08-26,28267.285277777777
13,2011-09-02,26762.038630136987
13,2011-09-09,25656.456301369864
13,2011-09-16,26345.53178082192
13,2011-09-23,24965.283243243244
13,2011-09-30,25495.315138888887
13,2011-10-07,28318.254246575343
13,2011-10-14,26800.82041666667
13,2011-10-21,26669.517162162163
13,2011-10-28,26694.983698630138
13,2011-11-04,27894.760821917807
13,2011-11-11,28925.919041095887
13,2011-11-18,28004.493194444443
13,2011-11-25,38188.94146666666
13,2011-12-02,27720.48189189189
13,2011-12-09,32837.05413333333
13,2011-12-16,37812.96863013699
13,2011-12-23,47423.547066666666
13,2011-12-30,26608.87716216216
13,2012-01-06,25212.875405405404
13,2012-01-13,24930.036666666667
13,2012-01-20,25161.19736111111
13,2012-01-27,23753.19301369863
13,2012-02-03,26051.091081081082
13,2012-02-10,27590.460933333336
13,2012-02-17,29925.365675675675
13,2012-02-24,26077.94635135135
13,2012-03-02,26982.777534246576
13,2012-03-09,26843.860135135135
13,2012-03-16,27747.70712328767
13,2012-03-23,26087.96904109589
13,2012-03-30,27069.204166666666
13,2012-04-06,30697.496756756755
13,2012-04-13,28186.82
13,2012-04-20,26428.231351351355
13,2012-04-27,27362.800694444442
13,2012-05-04,27342.390547945204
13,2012-05-11,28503.618767123287
13,2012-05-18,29204.11712328767
13,2012-05-25,28379.852916666667
13,2012-06-01,28269.880416666667
13,2012-06-08,29896.409589041094
13,2012-06-15,29482.590547945205
13,2012-06-22,28690.04109589041
13,2012-06-29,28699.488873239436
13,2012-07-06,29931.237671232877
13,2012-07-13,27064.20256756757
13,2012-07-20,28916.750985915492
13,2012-07-27,26589.312916666666
13,2012-08-03,28002.030547945204
13,2012-08-10,27959.17698630137
13,2012-08-17,28709.16684931507
13,2012-08-24,28603.586805555555
13,2012-08-31,28408.97835616438
13,2012-09-07,29668.442602739728
13,2012-09-14,26300.23328767123
13,2012-09-21,26194.31972972973
13,2012-09-28,26406.357671232876
13,2012-10-05,27971.489589041095
13,2012-10-12,27014.587027027028
13,2012-10-19,27643.974657534247
13,2012-10-26,28266.523055555557
14,2010-02-05,36950.28098591549
14,2010-02-12,23669.70611111111
14,2010-02-19,30618.843055555557
14,2010-02-26,29105.439305555556
14,2010-03-05,31077.010416666668
14,2010-03-12,29944.93138888889
14,2010-03-19,28697.49027777778
14,2010-03-26,29291.375285714286
14,2010-04-02,35149.72549295775
14,2010-04-09,31813.820845070426
14,2010-04-16,29469.286249999997
14,2010-04-23,30114.717042253524
14,2010-04-30,29328.945352112678
14,2010-05-07,33858.80742857143
14,2010-05-14,29996.77647887324
14,2010-05-21,30553.436231884058
14,2010-05-28,30932.66888888889
14,2010-06-04,33290.16154929578
14,2010-06-11,32136.71485714286
14,2010-06-18,32123.508428571426
14,2010-06-25,32088.28442857143
14,2010-07-02,32884.343943661974
14,2010-07-09,31945.84471428571
14,2010-07-16,30432.675285714286
14,2010-07-23,29625.440434782606
14,2010-07-30,28941.454647887324
14,2010-08-06,32171.210144927536
14,2010-08-13,29753.40304347826
14,2010-08-20,29813.598695652174
14,2010-08-27,29280.174927536234
14,2010-09-03,31631.35739130435
14,2010-09-10,31310.968000000004
14,2010-09-17,27907.712142857144
14,2010-09-24,26477.339859154927
14,2010-10-01,26510.052285714286
14,2010-10-08,30313.959420289855
14,2010-10-15,27602.323285714283
14,2010-10-22,28066.97231884058
14,2010-10-29,28353.83342857143
14,2010-11-05,30121.99231884058
14,2010-11-12,29467.451549295776
14,2010-11-19,28528.4431884058
14,2010-11-26,42343.618985507244
14,2010-12-03,32264.13757142857
14,2010-12-10,37150.27514285714
14,2010-12-17,39469.44871428572
14,2010-12-24,54552.66357142857
14,2010-12-31,23532.122608695652
14,2011-01-07,27025.30579710145
14,2011-01-14,24624.578260869563
14,2011-01-21,25263.6068115942
14,2011-01-28,23731.152647058825
14,2011-02-04,28925.96913043478
14,2011-02-11,28701.522173913043
14,2011-02-18,28843.30957142857
14,2011-02-25,27184.186666666665
14,2011-03-04,29160.222999999998
14,2011-03-11,27198.657323943662
14,2011-03-18,28007.122028985505
14,2011-03-25,26849.303285714286
14,2011-04-01,27088.558695652173
14,2011-04-08,29111.412571428573
14,2011-04-15,27816.35014084507
14,2011-04-22,32235.162714285718
14,2011-04-29,27580.251999999997
14,2011-05-06,29515.491971830987
14,2011-05-13,28230.004225352113
14,2011-05-20,27605.18028169014
14,2011-05-27,29305.552676056337
14,2011-06-03,29294.358732394365
14,2011-06-10,30463.514285714286
14,2011-06-17,29325.11746478873
14,2011-06-24,29148.218591549296
14,2011-07-01,29638.117
14,2011-07-08,29904.363188405798
14,2011-07-15,28312.242898550725
14,2011-07-22,27276.38956521739
14,2011-07-29,26728.87157142857
14,2011-08-05,29942.32884057971
14,2011-08-12,27953.243768115943
14,2011-08-19,26716.535070422535
14,2011-08-26,31575.980833333335
14,2011-09-02,24660.44323943662
14,2011-09-09,31024.54788732394
14,2011-09-16,26262.505492957745
14,2011-09-23,26359.938591549293
14,2011-09-30,25856.989857142857
14,2011-10-07,30127.48927536232
14,2011-10-14,27403.92391304348
14,2011-10-21,29116.008550724637
14,2011-10-28,29383.516000000003
14,2011-11-04,31508.068260869564
14,2011-11-11,29736.20928571429
14,2011-11-18,28541.459710144925
14,2011-11-25,37821.85647887324
14,2011-12-02,30615.43671428571
14,2011-12-09,33843.57931506849
14,2011-12-16,36540.325211267605
14,2011-12-23,46792.624861111115
14,2011-12-30,26959.84352112676
14,2012-01-06,26185.14028169014
14,2012-01-13,24583.308260869566
14,2012-01-20,25558.761714285716
14,2012-01-27,22790.88957142857
14,2012-02-03,26820.148
14,2012-02-10,29675.08914285714
14,2012-02-17,28063.208194444444
14,2012-02-24,26786.288
14,2012-03-02,27913.11579710145
14,2012-03-09,28869.133
14,2012-03-16,27729.15
14,2012-03-23,26297.88486111111
14,2012-03-30,27609.174057971013
14,2012-04-06,33943.175142857144
14,2012-04-13,26942.39
14,2012-04-20,26418.118873239437
14,2012-04-27,25486.14214285714
14,2012-05-04,27455.694225352112
14,2012-05-11,27226.452739726028
14,2012-05-18,27214.551690140845
14,2012-05-25,29012.423000000003
14,2012-06-01,29702.688260869567
14,2012-06-08,29572.054647887322
14,2012-06-15,26468.52333333333
14,2012-06-22,24061.288115942032
14,2012-06-29,23070.07275362319
14,2012-07-06,26601.842142857142
14,2012-07-13,22063.17642857143
14,2012-07-20,22189.288
14,2012-07-27,20838.234647887322
14,2012-08-03,23336.429014084508
14,2012-08-10,23219.2961971831
14,2012-08-17,23386.384507042254
14,2012-08-24,22842.835633802817
14,2012-08-31,23047.74557142857
14,2012-09-07,26824.117464788735
14,2012-09-14,21898.51014084507
14,2012-09-21,22686.267536231884
14,2012-09-28,22065.39420289855
14,2012-10-05,24108.459428571427
14,2012-10-12,22772.02236111111
14,2012-10-19,23386.39294117647
14,2012-10-26,25064.082647058825
15,2010-02-05,9451.049855072462
15,2010-02-12,9611.930985915493
15,2010-02-19,9577.373188405798
15,2010-02-26,7956.101408450705
15,2010-03-05,8772.832318840581
15,2010-03-12,8509.48718309859
15,2010-03-19,8731.039264705883
15,2010-03-26,8707.521911764707
15,2010-04-02,10119.305774647886
15,2010-04-09,8938.10943661972
15,2010-04-16,9160.123571428572
15,2010-04-23,9320.255072463768
15,2010-04-30,8393.986911764705
15,2010-05-07,9584.766376811594
15,2010-05-14,8614.278260869565
15,2010-05-21,8808.544285714286
15,2010-05-28,10639.612571428572
15,2010-06-04,10346.15671641791
15,2010-06-11,9243.840149253732
15,2010-06-18,9454.05115942029
15,2010-06-25,9885.206323529412
15,2010-07-02,10280.247971014493
15,2010-07-09,9878.537428571428
15,2010-07-16,9045.767
15,2010-07-23,8430.33
15,2010-07-30,8974.261739130434
15,2010-08-06,9406.63588235294
15,2010-08-13,9020.827246376812
15,2010-08-20,9508.812537313432
15,2010-08-27,9555.752205882352
15,2010-09-03,9123.531571428572
15,2010-09-10,9440.664705882353
15,2010-09-17,8704.639850746269
15,2010-09-24,7949.890869565217
15,2010-10-01,8216.607971014491
15,2010-10-08,8573.967971014494
15,2010-10-15,8485.459705882353
15,2010-10-22,8577.081857142857
15,2010-10-29,8671.036231884058
15,2010-11-05,8883.87884057971
15,2010-11-12,8980.286086956521
15,2010-11-19,9077.624029850747
15,2010-11-26,16470.866470588233
15,2010-12-03,11090.219852941176
15,2010-12-10,12104.200571428571
15,2010-12-17,14054.645
15,2010-12-24,19547.402428571426
15,2010-12-31,7552.141250000001
15,2011-01-07,7280.582428571429
15,2011-01-14,6948.176811594203
15,2011-01-21,7166.338676470588
15,2011-01-28,6972.747826086957
15,2011-02-04,8065.954347826087
15,2011-02-11,8326.63357142857
15,2011-02-18,9285.621428571429
15,2011-02-25,7935.711449275362
15,2011-03-04,8075.697042253521
15,2011-03-11,7897.577647058824
15,2011-03-18,7879.3427142857145
15,2011-03-25,7755.724705882353
15,2011-04-01,7978.7654411764715
15,2011-04-08,8512.620434782608
15,2011-04-15,8936.637647058824
15,2011-04-22,9497.366086956521
15,2011-04-29,8127.020434782609
15,2011-05-06,9138.009710144928
15,2011-05-13,9137.43347826087
15,2011-05-20,8484.884285714286
15,2011-05-27,9355.78294117647
15,2011-06-03,9794.312535211267
15,2011-06-10,9314.200144927538
15,2011-06-17,9410.718382352941
15,2011-06-24,9515.86884057971
15,2011-07-01,9921.605294117648
15,2011-07-08,9073.121142857142
15,2011-07-15,9045.138550724638
15,2011-07-22,8933.462352941177
15,2011-07-29,8369.724927536232
15,2011-08-05,8811.032028985506
15,2011-08-12,8818.45328358209
15,2011-08-19,8688.246086956522
15,2011-08-26,8648.759571428573
15,2011-09-02,9273.709714285713
15,2011-09-09,8679.907285714286
15,2011-09-16,7899.309275362319
15,2011-09-23,7577.373055555556
15,2011-09-30,7555.03347826087
15,2011-10-07,8272.412571428571
15,2011-10-14,7901.484411764705
15,2011-10-21,8743.752028985507
15,2011-10-28,8548.444782608694
15,2011-11-04,8787.454
15,2011-11-11,8596.525277777777
15,2011-11-18,8420.514225352113
15,2011-11-25,15020.818309859156
15,2011-12-02,9986.123714285715
15,2011-12-09,10922.365
15,2011-12-16,12259.37309859155
15,2011-12-23,16657.631971830986
15,2011-12-30,8499.447746478874
15,2012-01-06,7479.53115942029
15,2012-01-13,6582.368405797101
15,2012-01-20,7140.896376811594
15,2012-01-27,6657.794714285715
15,2012-02-03,7483.309142857143
15,2012-02-10,8974.546
15,2012-02-17,8550.040428571428
15,2012-02-24,7903.338873239438
15,2012-03-02,7623.84
15,2012-03-09,7787.438142857143
15,2012-03-16,8151.589
15,2012-03-23,8195.38956521739
15,2012-03-30,8080.394927536232
15,2012-04-06,9295.075492957747
15,2012-04-13,7979.787571428572
15,2012-04-20,7750.44304347826
15,2012-04-27,7643.516231884058
15,2012-05-04,8255.262571428571
15,2012-05-11,8399.129710144927
15,2012-05-18,8572.156857142856
15,2012-05-25,10054.788695652174
15,2012-06-01,9622.771884057971
15,2012-06-08,8991.039264705883
15,2012-06-15,9363.788970588235
15,2012-06-22,9957.76231884058
15,2012-06-29,9044.92
15,2012-07-06,9970.952205882353
15,2012-07-13,8825.902985074626
15,2012-07-20,8585.06115942029
15,2012-07-27,8399.865147058823
15,2012-08-03,8561.443768115942
15,2012-08-10,8812.740746268657
15,2012-08-17,8525.561764705883
15,2012-08-24,8785.663333333334
15,2012-08-31,8843.265507246377
15,2012-09-07,8389.426000000001
15,2012-09-14,7757.496470588236
15,2012-09-21,7726.980289855072
15,2012-09-28,8145.617205882352
15,2012-10-05,8192.837714285715
15,2012-10-12,7882.851857142858
15,2012-10-19,7937.896714285715
15,2012-10-26,8093.820289855072
16,2010-02-05,7344.758461538461
16,2010-02-12,7152.18606060606
16,2010-02-19,7341.6984375
16,2010-02-26,6925.65890625
16,2010-03-05,7050.5055555555555
16,2010-03-12,6959.2771875
16,2010-03-19,7879.80234375
16,2010-03-26,7433.495384615385
16,2010-04-02,7664.12015625
16,2010-04-09,6425.514999999999
16,2010-04-16,6712.498615384616
16,2010-04-23,5876.681587301588
16,2010-04-30,5900.783538461538
16,2010-05-07,6300.2690625000005
16,2010-05-14,6377.315873015873
16,2010-05-21,6696.930923076923
16,2010-05-28,7610.0
16,2010-06-04,8067.12203125
16,2010-06-11,8368.55171875
16,2010-06-18,8573.807142857142
16,2010-06-25,8539.92125
16,2010-07-02,9541.2721875
16,2010-07-09,9597.70828125
16,2010-07-16,9165.37015625
16,2010-07-23,9192.8778125
16,2010-07-30,8791.15109375
16,2010-08-06,9170.88203125
16,2010-08-13,8496.21828125
16,2010-08-20,8278.046984126984
16,2010-08-27,9371.137419354838
16,2010-09-03,8213.452878787879
16,2010-09-10,8269.51646153846
16,2010-09-17,8031.531076923076
16,2010-09-24,7866.6203076923075
16,2010-10-01,7249.6490625
16,2010-10-08,6920.221875
16,2010-10-15,6851.049696969697
16,2010-10-22,8200.256363636365
16,2010-10-29,7615.730923076923
16,2010-11-05,6982.8909375
16,2010-11-12,7200.52
16,2010-11-19,7055.9181538461535
16,2010-11-26,9728.921940298507
16,2010-12-03,7533.243970588235
16,2010-12-10,8770.825230769231
16,2010-12-17,9979.261692307693
16,2010-12-24,15457.395230769233
16,2010-12-31,8851.036615384615
16,2011-01-07,8823.784
16,2011-01-14,7236.393692307693
16,2011-01-21,7121.355846153846
16,2011-01-28,7117.3331746031745
16,2011-02-04,7488.48671875
16,2011-02-11,6967.267014925374
16,2011-02-18,7442.11803030303
16,2011-02-25,7200.024848484849
16,2011-03-04,7345.895
16,2011-03-11,6931.88409090909
16,2011-03-18,7535.961969696969
16,2011-03-25,7269.995
16,2011-04-01,7183.68921875
16,2011-04-08,6863.6953125
16,2011-04-15,6685.238125
16,2011-04-22,5670.7692307692305
16,2011-04-29,5907.81734375
16,2011-05-06,6621.9565625
16,2011-05-13,6313.953076923077
16,2011-05-20,6803.08109375
16,2011-05-27,7059.026666666667
16,2011-06-03,8429.846190476192
16,2011-06-10,9245.416307692309
16,2011-06-17,8946.865076923077
16,2011-06-24,8892.26609375
16,2011-07-01,9365.193230769231
16,2011-07-08,9916.1665625
16,2011-07-15,8891.54196969697
16,2011-07-22,8814.518484848484
16,2011-07-29,9099.71796875
16,2011-08-05,9265.33328125
16,2011-08-12,8810.69484375
16,2011-08-19,8803.657460317461
16,2011-08-26,8574.030923076924
16,2011-09-02,8800.080757575759
16,2011-09-09,8576.456119402987
16,2011-09-16,8293.55523076923
16,2011-09-23,7888.39015625
16,2011-09-30,6717.541940298507
16,2011-10-07,7101.866617647059
16,2011-10-14,7017.479718309859
16,2011-10-21,8359.763582089552
16,2011-10-28,7665.427424242424
16,2011-11-04,7515.587500000001
16,2011-11-11,7659.422537313433
16,2011-11-18,7169.457313432836
16,2011-11-25,10034.118309859155
16,2011-12-02,7801.365294117647
16,2011-12-09,8452.924411764705
16,2011-12-16,9706.884285714286
16,2011-12-23,13778.144347826086
16,2011-12-30,9650.160289855074
16,2012-01-06,8425.941343283583
16,2012-01-13,7589.852089552239
16,2012-01-20,7187.723484848485
16,2012-01-27,6775.8088059701495
16,2012-02-03,6998.604411764705
16,2012-02-10,6967.161323529413
16,2012-02-17,7374.1714925373135
16,2012-02-24,7398.810447761194
16,2012-03-02,6826.310147058823
16,2012-03-09,7293.406764705882
16,2012-03-16,7659.569264705882
16,2012-03-23,7050.055571428572
16,2012-03-30,7133.756029411765
16,2012-04-06,7284.957536231884
16,2012-04-13,6439.381571428572
16,2012-04-20,6322.047246376812
16,2012-04-27,5692.073571428571
16,2012-05-04,6187.820579710145
16,2012-05-11,7056.691176470588
16,2012-05-18,7257.448088235294
16,2012-05-25,7507.899855072465
16,2012-06-01,7497.351126760563
16,2012-06-08,8876.748382352942
16,2012-06-15,8508.146119402985
16,2012-06-22,8431.097391304347
16,2012-06-29,8638.822424242424
16,2012-07-06,8913.382361111111
16,2012-07-13,8367.721470588234
16,2012-07-20,8192.717971014494
16,2012-07-27,8171.785909090909
16,2012-08-03,8463.7784057971
16,2012-08-10,8269.20656716418
16,2012-08-17,8029.178461538462
16,2012-08-24,8105.1786764705885
16,2012-08-31,8236.37776119403
16,2012-09-07,7899.0967647058815
16,2012-09-14,7630.799420289855
16,2012-09-21,7499.155294117647
16,2012-09-28,6805.909130434782
16,2012-10-05,7034.054925373134
16,2012-10-12,7025.959857142857
16,2012-10-19,8365.202463768115
16,2012-10-26,6796.716285714286
17,2010-02-05,11271.943142857142
17,2010-02-12,12027.88442857143
17,2010-02-19,11277.661971830987
17,2010-02-26,10863.03695652174
17,2010-03-05,11691.04552238806
17,2010-03-12,10913.740285714284
17,2010-03-19,10743.350285714287
17,2010-03-26,11494.168695652173
17,2010-04-02,12121.731
17,2010-04-09,11162.724927536232
17,2010-04-16,11143.21705882353
17,2010-04-23,14170.881594202898
17,2010-04-30,12427.672769230769
17,2010-05-07,12785.585606060606
17,2010-05-14,11967.001323529412
17,2010-05-21,12156.27205882353
17,2010-05-28,13027.128656716417
17,2010-06-04,13088.102537313433
17,2010-06-11,12615.70462686567
17,2010-06-18,12911.709852941176
17,2010-06-25,12771.363428571427
17,2010-07-02,14311.572686567164
17,2010-07-09,12307.58705882353
17,2010-07-16,12891.050147058824
17,2010-07-23,13139.7775
17,2010-07-30,12823.341384615384
17,2010-08-06,12050.017727272729
17,2010-08-13,11343.211641791044
17,2010-08-20,11700.443283582088
17,2010-08-27,11978.864029850747
17,2010-09-03,12270.201911764705
17,2010-09-10,17660.121764705884
17,2010-09-17,12627.018115942028
17,2010-09-24,12360.525942028984
17,2010-10-01,12017.496666666668
17,2010-10-08,11996.203768115944
17,2010-10-15,12149.236521739129
17,2010-10-22,11986.67294117647
17,2010-10-29,12491.902173913044
17,2010-11-05,11861.369420289855
17,2010-11-12,12580.293529411763
17,2010-11-19,11503.71426470588
17,2010-11-26,14786.011176470589
17,2010-12-03,13626.085441176472
17,2010-12-10,13749.650714285715
17,2010-12-17,15431.946764705881
17,2010-12-24,18974.301304347828
17,2010-12-31,9350.919852941177
17,2011-01-07,15696.683188405796
17,2011-01-14,11154.564117647058
17,2011-01-21,10953.68652173913
17,2011-01-28,10671.531739130436
17,2011-02-04,12188.105223880597
17,2011-02-11,11617.306571428571
17,2011-02-18,12477.723333333333
17,2011-02-25,11451.59
17,2011-03-04,11828.091739130434
17,2011-03-11,11635.856119402984
17,2011-03-18,11447.600147058823
17,2011-03-25,11489.231764705883
17,2011-04-01,11878.495970149253
17,2011-04-08,12300.844242424242
17,2011-04-15,12317.663134328357
17,2011-04-22,15599.560441176473
17,2011-04-29,11695.35
17,2011-05-06,12601.889714285715
17,2011-05-13,12803.316029411764
17,2011-05-20,12418.284558823529
17,2011-05-27,12928.357101449275
17,2011-06-03,13358.514626865672
17,2011-06-10,12588.435142857143
17,2011-06-17,12966.47347826087
17,2011-06-24,13539.999705882352
17,2011-07-01,13631.222318840579
17,2011-07-08,13072.346
17,2011-07-15,13083.011014492753
17,2011-07-22,12843.49057142857
17,2011-07-29,12139.36295774648
17,2011-08-05,12374.070285714286
17,2011-08-12,11440.282714285715
17,2011-08-19,11558.304927536232
17,2011-08-26,12314.570441176471
17,2011-09-02,12647.463731343283
17,2011-09-09,16839.13304347826
17,2011-09-16,15457.602205882353
17,2011-09-23,12437.990416666667
17,2011-09-30,12582.478985507247
17,2011-10-07,13114.384285714286
17,2011-10-14,12629.180428571428
17,2011-10-21,12534.003142857142
17,2011-10-28,13007.061527777778
17,2011-11-04,13252.251857142857
17,2011-11-11,13257.379710144927
17,2011-11-18,12907.710441176472
17,2011-11-25,17510.004
17,2011-12-02,13699.5315942029
17,2011-12-09,13753.844084507044
17,2011-12-16,15253.62942857143
17,2011-12-23,18157.139436619716
17,2011-12-30,11102.961428571429
17,2012-01-06,16874.70732394366
17,2012-01-13,12133.013333333332
17,2012-01-20,11398.206338028169
17,2012-01-27,10993.176142857143
17,2012-02-03,12355.040714285715
17,2012-02-10,12573.795714285714
17,2012-02-17,13057.53028169014
17,2012-02-24,12055.206142857141
17,2012-03-02,12231.121
17,2012-03-09,12288.928285714286
17,2012-03-16,12364.29652173913
17,2012-03-23,12344.380869565217
17,2012-03-30,12288.2961971831
17,2012-04-06,13900.318591549296
17,2012-04-13,12529.361714285713
17,2012-04-20,15999.714
17,2012-04-27,13227.380714285715
17,2012-05-04,13480.016521739131
17,2012-05-11,13487.147142857142
17,2012-05-18,13840.233285714285
17,2012-05-25,14069.737
17,2012-06-01,13607.453333333333
17,2012-06-08,14318.699130434783
17,2012-06-15,13579.854507042253
17,2012-06-22,14429.567205882353
17,2012-06-29,14236.554202898551
17,2012-07-06,15393.860588235295
17,2012-07-13,13724.943428571429
17,2012-07-20,13691.285507246375
17,2012-07-27,13152.075942028985
17,2012-08-03,12909.01955882353
17,2012-08-10,12305.420869565218
17,2012-08-17,12245.33579710145
17,2012-08-24,13204.282571428572
17,2012-08-31,12549.626086956521
17,2012-09-07,18465.19544117647
17,2012-09-14,15522.322028985507
17,2012-09-21,13598.598260869565
17,2012-09-28,13700.228732394366
17,2012-10-05,13230.682916666667
17,2012-10-12,13141.119142857144
17,2012-10-19,13483.899154929577
17,2012-10-26,13288.24352112676
18,2010-02-05,17989.66417910448
18,2010-02-12,17468.83382352941
18,2010-02-19,16438.048857142858
18,2010-02-26,15480.542753623187
18,2010-03-05,17349.095588235294
18,2010-03-12,16268.576000000001
18,2010-03-19,15992.756911764705
18,2010-03-26,15836.29115942029
18,2010-04-02,18718.02746268657
18,2010-04-09,16777.822142857145
18,2010-04-16,16457.646666666664
18,2010-04-23,16177.622142857144
18,2010-04-30,15594.796470588233
18,2010-05-07,17214.865774647886
18,2010-05-14,15388.964647887324
18,2010-05-21,16948.02092307692
18,2010-05-28,19034.587727272727
18,2010-06-04,19262.299393939393
18,2010-06-11,17515.25104477612
18,2010-06-18,17400.381176470586
18,2010-06-25,17695.408260869564
18,2010-07-02,18498.946323529413
18,2010-07-09,16498.47056338028
18,2010-07-16,16404.62661764706
18,2010-07-23,15189.826911764705
18,2010-07-30,15861.141470588234
18,2010-08-06,16424.19507042254
18,2010-08-13,16435.193636363638
18,2010-08-20,17042.696567164177
18,2010-08-27,18123.921791044777
18,2010-09-03,17208.112608695654
18,2010-09-10,14870.604705882353
18,2010-09-17,14463.742173913042
